case,source,midpoint_seconds,ibi_seconds
gtzan_metal_00026,PLPDP (30-300 BPM),3.590000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),3.820000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),4.050000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),4.270000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),4.490000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),4.710000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),4.940000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),5.170000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),5.395000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),5.625000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),5.855000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),6.085000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),6.315000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),6.545000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),6.775000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),7.005000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),7.235000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),7.465000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),7.695000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),7.925000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),8.150000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),8.370000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),8.595000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),8.825000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),9.055000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),9.285000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),9.510000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),9.735000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),9.965000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),10.195000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),10.425000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),10.650000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),10.875000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),11.105000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),11.340000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),11.570000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),11.795000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),12.025000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),12.250000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),12.475000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),12.705000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),12.935000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),13.160000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),13.385000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),13.615000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),13.845000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),14.070000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),14.295000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),14.525000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),14.760000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),14.990000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),15.215000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),15.445000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),15.670000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),15.895000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),16.125000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),16.350000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),16.580000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),16.815000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),17.045000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),17.275000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),17.500000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),17.725000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),17.955000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),18.185000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),18.410000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),18.635000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),18.865000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),19.095000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),19.325000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),19.550000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),19.770000000,0.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),20.000000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),20.240000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),20.480000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),20.720000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),20.960000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),21.210000000,0.260000000
gtzan_metal_00026,PLPDP (30-300 BPM),21.455000000,0.230000000
gtzan_metal_00026,PLPDP (30-300 BPM),21.645000000,0.150000000
gtzan_metal_00026,PLPDP (30-300 BPM),21.800000000,0.160000000
gtzan_metal_00026,PLPDP (30-300 BPM),22.010000000,0.260000000
gtzan_metal_00026,PLPDP (30-300 BPM),22.260000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),22.460000000,0.160000000
gtzan_metal_00026,PLPDP (30-300 BPM),22.620000000,0.160000000
gtzan_metal_00026,PLPDP (30-300 BPM),22.830000000,0.260000000
gtzan_metal_00026,PLPDP (30-300 BPM),23.100000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),23.380000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),23.660000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),23.940000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),24.220000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),24.500000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),24.780000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),25.050000000,0.260000000
gtzan_metal_00026,PLPDP (30-300 BPM),25.320000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),25.600000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),25.890000000,0.300000000
gtzan_metal_00026,PLPDP (30-300 BPM),26.180000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),26.460000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),26.740000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),27.020000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),27.300000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),27.580000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),27.870000000,0.300000000
gtzan_metal_00026,PLPDP (30-300 BPM),28.170000000,0.300000000
gtzan_metal_00026,PLPDP (30-300 BPM),28.460000000,0.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),28.745000000,0.290000000
gtzan_metal_00026,PLPDP (30-300 BPM),29.025000000,0.270000000
gtzan_metal_00026,PLPDP (30-300 BPM),29.280000000,0.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),29.490000000,0.180000000
gtzan_metal_00026,PLPDP (30-300 BPM),29.660000000,0.160000000
gtzan_metal_00026,PLPDP (30-300 BPM),29.855000000,0.230000000
gtzan_metal_00026,CASM,0.190000000,0.260000000
gtzan_metal_00026,CASM,0.430000000,0.220000000
gtzan_metal_00026,CASM,0.660000000,0.240000000
gtzan_metal_00026,CASM,0.890000000,0.220000000
gtzan_metal_00026,CASM,1.120000000,0.240000000
gtzan_metal_00026,CASM,1.350000000,0.220000000
gtzan_metal_00026,CASM,1.580000000,0.240000000
gtzan_metal_00026,CASM,1.810000000,0.220000000
gtzan_metal_00026,CASM,2.030000000,0.220000000
gtzan_metal_00026,CASM,2.250000000,0.220000000
gtzan_metal_00026,CASM,2.480000000,0.240000000
gtzan_metal_00026,CASM,2.700000000,0.200000000
gtzan_metal_00026,CASM,2.920000000,0.240000000
gtzan_metal_00026,CASM,3.150000000,0.220000000
gtzan_metal_00026,CASM,3.370000000,0.220000000
gtzan_metal_00026,CASM,3.600000000,0.240000000
gtzan_metal_00026,CASM,3.830000000,0.220000000
gtzan_metal_00026,CASM,4.050000000,0.220000000
gtzan_metal_00026,CASM,4.270000000,0.220000000
gtzan_metal_00026,CASM,4.490000000,0.220000000
gtzan_metal_00026,CASM,4.710000000,0.220000000
gtzan_metal_00026,CASM,4.930000000,0.220000000
gtzan_metal_00026,CASM,5.160000000,0.240000000
gtzan_metal_00026,CASM,5.400000000,0.240000000
gtzan_metal_00026,CASM,5.630000000,0.220000000
gtzan_metal_00026,CASM,5.850000000,0.220000000
gtzan_metal_00026,CASM,6.080000000,0.240000000
gtzan_metal_00026,CASM,6.310000000,0.220000000
gtzan_metal_00026,CASM,6.540000000,0.240000000
gtzan_metal_00026,CASM,6.770000000,0.220000000
gtzan_metal_00026,CASM,7.000000000,0.240000000
gtzan_metal_00026,CASM,7.230000000,0.220000000
gtzan_metal_00026,CASM,7.460000000,0.240000000
gtzan_metal_00026,CASM,7.690000000,0.220000000
gtzan_metal_00026,CASM,7.920000000,0.240000000
gtzan_metal_00026,CASM,8.150000000,0.220000000
gtzan_metal_00026,CASM,8.370000000,0.220000000
gtzan_metal_00026,CASM,8.600000000,0.240000000
gtzan_metal_00026,CASM,8.830000000,0.220000000
gtzan_metal_00026,CASM,9.060000000,0.240000000
gtzan_metal_00026,CASM,9.290000000,0.220000000
gtzan_metal_00026,CASM,9.510000000,0.220000000
gtzan_metal_00026,CASM,9.740000000,0.240000000
gtzan_metal_00026,CASM,9.970000000,0.220000000
gtzan_metal_00026,CASM,10.200000000,0.240000000
gtzan_metal_00026,CASM,10.430000000,0.220000000
gtzan_metal_00026,CASM,10.660000000,0.240000000
gtzan_metal_00026,CASM,10.890000000,0.220000000
gtzan_metal_00026,CASM,11.110000000,0.220000000
gtzan_metal_00026,CASM,11.330000000,0.220000000
gtzan_metal_00026,CASM,11.560000000,0.240000000
gtzan_metal_00026,CASM,11.790000000,0.220000000
gtzan_metal_00026,CASM,12.020000000,0.240000000
gtzan_metal_00026,CASM,12.250000000,0.220000000
gtzan_metal_00026,CASM,12.470000000,0.220000000
gtzan_metal_00026,CASM,12.690000000,0.220000000
gtzan_metal_00026,CASM,12.920000000,0.240000000
gtzan_metal_00026,CASM,13.150000000,0.220000000
gtzan_metal_00026,CASM,13.380000000,0.240000000
gtzan_metal_00026,CASM,13.610000000,0.220000000
gtzan_metal_00026,CASM,13.840000000,0.240000000
gtzan_metal_00026,CASM,14.070000000,0.220000000
gtzan_metal_00026,CASM,14.300000000,0.240000000
gtzan_metal_00026,CASM,14.530000000,0.220000000
gtzan_metal_00026,CASM,14.760000000,0.240000000
gtzan_metal_00026,CASM,14.990000000,0.220000000
gtzan_metal_00026,CASM,15.220000000,0.240000000
gtzan_metal_00026,CASM,15.450000000,0.220000000
gtzan_metal_00026,CASM,15.670000000,0.220000000
gtzan_metal_00026,CASM,15.900000000,0.240000000
gtzan_metal_00026,CASM,16.130000000,0.220000000
gtzan_metal_00026,CASM,16.350000000,0.220000000
gtzan_metal_00026,CASM,16.580000000,0.240000000
gtzan_metal_00026,CASM,16.810000000,0.220000000
gtzan_metal_00026,CASM,17.040000000,0.240000000
gtzan_metal_00026,CASM,17.270000000,0.220000000
gtzan_metal_00026,CASM,17.500000000,0.240000000
gtzan_metal_00026,CASM,17.730000000,0.220000000
gtzan_metal_00026,CASM,17.950000000,0.220000000
gtzan_metal_00026,CASM,18.180000000,0.240000000
gtzan_metal_00026,CASM,18.410000000,0.220000000
gtzan_metal_00026,CASM,18.640000000,0.240000000
gtzan_metal_00026,CASM,18.870000000,0.220000000
gtzan_metal_00026,CASM,19.090000000,0.220000000
gtzan_metal_00026,CASM,19.320000000,0.240000000
gtzan_metal_00026,CASM,19.550000000,0.220000000
gtzan_metal_00026,CASM,19.770000000,0.220000000
gtzan_metal_00026,CASM,20.000000000,0.240000000
gtzan_metal_00026,CASM,20.240000000,0.240000000
gtzan_metal_00026,CASM,20.480000000,0.240000000
gtzan_metal_00026,CASM,20.720000000,0.240000000
gtzan_metal_00026,CASM,20.960000000,0.240000000
gtzan_metal_00026,CASM,21.210000000,0.260000000
gtzan_metal_00026,CASM,21.470000000,0.260000000
gtzan_metal_00026,CASM,21.730000000,0.260000000
gtzan_metal_00026,CASM,22.000000000,0.280000000
gtzan_metal_00026,CASM,22.280000000,0.280000000
gtzan_metal_00026,CASM,22.550000000,0.260000000
gtzan_metal_00026,CASM,22.810000000,0.260000000
gtzan_metal_00026,CASM,23.090000000,0.300000000
gtzan_metal_00026,CASM,23.370000000,0.260000000
gtzan_metal_00026,CASM,23.650000000,0.300000000
gtzan_metal_00026,CASM,23.940000000,0.280000000
gtzan_metal_00026,CASM,24.220000000,0.280000000
gtzan_metal_00026,CASM,24.500000000,0.280000000
gtzan_metal_00026,CASM,24.780000000,0.280000000
gtzan_metal_00026,CASM,25.050000000,0.260000000
gtzan_metal_00026,CASM,25.320000000,0.280000000
gtzan_metal_00026,CASM,25.600000000,0.280000000
gtzan_metal_00026,CASM,25.890000000,0.300000000
gtzan_metal_00026,CASM,26.180000000,0.280000000
gtzan_metal_00026,CASM,26.460000000,0.280000000
gtzan_metal_00026,CASM,26.740000000,0.280000000
gtzan_metal_00026,CASM,27.020000000,0.280000000
gtzan_metal_00026,CASM,27.290000000,0.260000000
gtzan_metal_00026,CASM,27.570000000,0.300000000
gtzan_metal_00026,CASM,27.870000000,0.300000000
gtzan_metal_00026,CASM,28.170000000,0.300000000
gtzan_metal_00026,CASM,28.460000000,0.280000000
gtzan_metal_00026,CASM,28.750000000,0.300000000
gtzan_metal_00026,CASM,29.030000000,0.260000000
gtzan_metal_00026,CASM,29.300000000,0.280000000
gtzan_metal_00026,CASM,29.580000000,0.280000000
gtzan_metal_00026,CASM,29.840000000,0.240000000
