case,source,event_type,time_seconds
gtzan_metal_00026,DBN,downbeat,4.600000000
gtzan_metal_00026,DBN,downbeat,6.420000000
gtzan_metal_00026,DBN,downbeat,8.240000000
gtzan_metal_00026,DBN,downbeat,10.080000000
gtzan_metal_00026,DBN,downbeat,11.900000000
gtzan_metal_00026,DBN,downbeat,13.720000000
gtzan_metal_00026,DBN,downbeat,15.560000000
gtzan_metal_00026,DBN,downbeat,17.380000000
gtzan_metal_00026,DBN,downbeat,19.200000000
gtzan_metal_00026,DBN,downbeat,21.040000000
gtzan_metal_00026,DBN,downbeat,22.140000000
gtzan_metal_00026,DBN,downbeat,23.240000000
gtzan_metal_00026,DBN,downbeat,24.360000000
gtzan_metal_00026,DBN,downbeat,25.480000000
gtzan_metal_00026,DBN,downbeat,26.600000000
gtzan_metal_00026,DBN,downbeat,27.720000000
gtzan_metal_00026,DBN,downbeat,28.880000000
gtzan_metal_00026,DBN,downbeat,30.000000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,0.020000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,0.120000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,0.320000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,0.550000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,0.780000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,1.010000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,1.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,1.460000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,1.690000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,1.910000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,2.140000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,2.360000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,2.580000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,2.820000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,3.040000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,3.260000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,3.480000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,3.700000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,3.940000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,4.160000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,4.380000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,4.600000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,4.820000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,5.060000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,5.280000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,5.510000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,5.740000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,5.970000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,6.200000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,6.430000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,6.660000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,6.890000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,7.120000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,7.350000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,7.580000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,7.810000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,8.040000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,8.260000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,8.480000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,8.710000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,8.940000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,9.170000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,9.400000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,9.620000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,9.850000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,10.080000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,10.310000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,10.540000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,10.760000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,10.990000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,11.220000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,11.460000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,11.680000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,11.910000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,12.140000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,12.360000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,12.590000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,12.820000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,13.050000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,13.270000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,13.500000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,13.730000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,13.960000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,14.180000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,14.410000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,14.640000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,14.880000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,15.100000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,15.330000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,15.560000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,15.780000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,16.010000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,16.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,16.460000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,16.700000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,16.930000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,17.160000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,17.390000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,17.610000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,17.840000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,18.070000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,18.300000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,18.520000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,18.750000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,18.980000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,19.210000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,19.440000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,19.660000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,19.880000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,20.120000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,20.360000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,20.600000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,20.840000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,21.080000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,21.340000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,21.570000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,21.720000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,21.880000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,22.140000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,22.380000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,22.540000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,22.700000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,22.960000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,23.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,23.520000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,23.800000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,24.080000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,24.360000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,24.640000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,24.920000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,25.180000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,25.460000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,25.740000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,26.040000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,26.320000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,26.600000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,26.880000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,27.160000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,27.440000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,27.720000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,28.020000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,28.320000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,28.600000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,28.890000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,29.160000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,29.400000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,29.580000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,29.740000000
gtzan_metal_00026,PLPDP (30-300 BPM),beat,29.970000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,0.020000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,1.010000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,1.460000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,1.910000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,2.820000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,3.700000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,4.600000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,5.510000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,6.430000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,7.350000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,8.260000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,9.170000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,10.080000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,10.990000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,11.910000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,12.820000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,13.730000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,14.640000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,15.560000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,16.460000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,17.390000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,18.300000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,19.210000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,20.120000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,21.080000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,22.140000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,23.240000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,24.360000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,25.460000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,26.600000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,27.720000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,28.890000000
gtzan_metal_00026,PLPDP (30-300 BPM),downbeat,29.970000000
gtzan_metal_00026,CASM,beat,0.060000000
gtzan_metal_00026,CASM,beat,0.320000000
gtzan_metal_00026,CASM,beat,0.540000000
gtzan_metal_00026,CASM,beat,0.780000000
gtzan_metal_00026,CASM,beat,1.000000000
gtzan_metal_00026,CASM,beat,1.240000000
gtzan_metal_00026,CASM,beat,1.460000000
gtzan_metal_00026,CASM,beat,1.700000000
gtzan_metal_00026,CASM,beat,1.920000000
gtzan_metal_00026,CASM,beat,2.140000000
gtzan_metal_00026,CASM,beat,2.360000000
gtzan_metal_00026,CASM,beat,2.600000000
gtzan_metal_00026,CASM,beat,2.800000000
gtzan_metal_00026,CASM,beat,3.040000000
gtzan_metal_00026,CASM,beat,3.260000000
gtzan_metal_00026,CASM,beat,3.480000000
gtzan_metal_00026,CASM,beat,3.720000000
gtzan_metal_00026,CASM,beat,3.940000000
gtzan_metal_00026,CASM,beat,4.160000000
gtzan_metal_00026,CASM,beat,4.380000000
gtzan_metal_00026,CASM,beat,4.600000000
gtzan_metal_00026,CASM,beat,4.820000000
gtzan_metal_00026,CASM,beat,5.040000000
gtzan_metal_00026,CASM,beat,5.280000000
gtzan_metal_00026,CASM,beat,5.520000000
gtzan_metal_00026,CASM,beat,5.740000000
gtzan_metal_00026,CASM,beat,5.960000000
gtzan_metal_00026,CASM,beat,6.200000000
gtzan_metal_00026,CASM,beat,6.420000000
gtzan_metal_00026,CASM,beat,6.660000000
gtzan_metal_00026,CASM,beat,6.880000000
gtzan_metal_00026,CASM,beat,7.120000000
gtzan_metal_00026,CASM,beat,7.340000000
gtzan_metal_00026,CASM,beat,7.580000000
gtzan_metal_00026,CASM,beat,7.800000000
gtzan_metal_00026,CASM,beat,8.040000000
gtzan_metal_00026,CASM,beat,8.260000000
gtzan_metal_00026,CASM,beat,8.480000000
gtzan_metal_00026,CASM,beat,8.720000000
gtzan_metal_00026,CASM,beat,8.940000000
gtzan_metal_00026,CASM,beat,9.180000000
gtzan_metal_00026,CASM,beat,9.400000000
gtzan_metal_00026,CASM,beat,9.620000000
gtzan_metal_00026,CASM,beat,9.860000000
gtzan_metal_00026,CASM,beat,10.080000000
gtzan_metal_00026,CASM,beat,10.320000000
gtzan_metal_00026,CASM,beat,10.540000000
gtzan_metal_00026,CASM,beat,10.780000000
gtzan_metal_00026,CASM,beat,11.000000000
gtzan_metal_00026,CASM,beat,11.220000000
gtzan_metal_00026,CASM,beat,11.440000000
gtzan_metal_00026,CASM,beat,11.680000000
gtzan_metal_00026,CASM,beat,11.900000000
gtzan_metal_00026,CASM,beat,12.140000000
gtzan_metal_00026,CASM,beat,12.360000000
gtzan_metal_00026,CASM,beat,12.580000000
gtzan_metal_00026,CASM,beat,12.800000000
gtzan_metal_00026,CASM,beat,13.040000000
gtzan_metal_00026,CASM,beat,13.260000000
gtzan_metal_00026,CASM,beat,13.500000000
gtzan_metal_00026,CASM,beat,13.720000000
gtzan_metal_00026,CASM,beat,13.960000000
gtzan_metal_00026,CASM,beat,14.180000000
gtzan_metal_00026,CASM,beat,14.420000000
gtzan_metal_00026,CASM,beat,14.640000000
gtzan_metal_00026,CASM,beat,14.880000000
gtzan_metal_00026,CASM,beat,15.100000000
gtzan_metal_00026,CASM,beat,15.340000000
gtzan_metal_00026,CASM,beat,15.560000000
gtzan_metal_00026,CASM,beat,15.780000000
gtzan_metal_00026,CASM,beat,16.020000000
gtzan_metal_00026,CASM,beat,16.240000000
gtzan_metal_00026,CASM,beat,16.460000000
gtzan_metal_00026,CASM,beat,16.700000000
gtzan_metal_00026,CASM,beat,16.920000000
gtzan_metal_00026,CASM,beat,17.160000000
gtzan_metal_00026,CASM,beat,17.380000000
gtzan_metal_00026,CASM,beat,17.620000000
gtzan_metal_00026,CASM,beat,17.840000000
gtzan_metal_00026,CASM,beat,18.060000000
gtzan_metal_00026,CASM,beat,18.300000000
gtzan_metal_00026,CASM,beat,18.520000000
gtzan_metal_00026,CASM,beat,18.760000000
gtzan_metal_00026,CASM,beat,18.980000000
gtzan_metal_00026,CASM,beat,19.200000000
gtzan_metal_00026,CASM,beat,19.440000000
gtzan_metal_00026,CASM,beat,19.660000000
gtzan_metal_00026,CASM,beat,19.880000000
gtzan_metal_00026,CASM,beat,20.120000000
gtzan_metal_00026,CASM,beat,20.360000000
gtzan_metal_00026,CASM,beat,20.600000000
gtzan_metal_00026,CASM,beat,20.840000000
gtzan_metal_00026,CASM,beat,21.080000000
gtzan_metal_00026,CASM,beat,21.340000000
gtzan_metal_00026,CASM,beat,21.600000000
gtzan_metal_00026,CASM,beat,21.860000000
gtzan_metal_00026,CASM,beat,22.140000000
gtzan_metal_00026,CASM,beat,22.420000000
gtzan_metal_00026,CASM,beat,22.680000000
gtzan_metal_00026,CASM,beat,22.940000000
gtzan_metal_00026,CASM,beat,23.240000000
gtzan_metal_00026,CASM,beat,23.500000000
gtzan_metal_00026,CASM,beat,23.800000000
gtzan_metal_00026,CASM,beat,24.080000000
gtzan_metal_00026,CASM,beat,24.360000000
gtzan_metal_00026,CASM,beat,24.640000000
gtzan_metal_00026,CASM,beat,24.920000000
gtzan_metal_00026,CASM,beat,25.180000000
gtzan_metal_00026,CASM,beat,25.460000000
gtzan_metal_00026,CASM,beat,25.740000000
gtzan_metal_00026,CASM,beat,26.040000000
gtzan_metal_00026,CASM,beat,26.320000000
gtzan_metal_00026,CASM,beat,26.600000000
gtzan_metal_00026,CASM,beat,26.880000000
gtzan_metal_00026,CASM,beat,27.160000000
gtzan_metal_00026,CASM,beat,27.420000000
gtzan_metal_00026,CASM,beat,27.720000000
gtzan_metal_00026,CASM,beat,28.020000000
gtzan_metal_00026,CASM,beat,28.320000000
gtzan_metal_00026,CASM,beat,28.600000000
gtzan_metal_00026,CASM,beat,28.900000000
gtzan_metal_00026,CASM,beat,29.160000000
gtzan_metal_00026,CASM,beat,29.440000000
gtzan_metal_00026,CASM,beat,29.720000000
gtzan_metal_00026,CASM,beat,29.960000000
gtzan_metal_00026,CASM,downbeat,0.060000000
gtzan_metal_00026,CASM,downbeat,1.000000000
gtzan_metal_00026,CASM,downbeat,1.920000000
gtzan_metal_00026,CASM,downbeat,2.800000000
gtzan_metal_00026,CASM,downbeat,3.720000000
gtzan_metal_00026,CASM,downbeat,4.600000000
gtzan_metal_00026,CASM,downbeat,5.520000000
gtzan_metal_00026,CASM,downbeat,6.420000000
gtzan_metal_00026,CASM,downbeat,7.340000000
gtzan_metal_00026,CASM,downbeat,8.260000000
gtzan_metal_00026,CASM,downbeat,9.180000000
gtzan_metal_00026,CASM,downbeat,10.080000000
gtzan_metal_00026,CASM,downbeat,11.000000000
gtzan_metal_00026,CASM,downbeat,11.900000000
gtzan_metal_00026,CASM,downbeat,12.800000000
gtzan_metal_00026,CASM,downbeat,13.720000000
gtzan_metal_00026,CASM,downbeat,14.640000000
gtzan_metal_00026,CASM,downbeat,15.560000000
gtzan_metal_00026,CASM,downbeat,16.460000000
gtzan_metal_00026,CASM,downbeat,17.380000000
gtzan_metal_00026,CASM,downbeat,18.300000000
gtzan_metal_00026,CASM,downbeat,19.200000000
gtzan_metal_00026,CASM,downbeat,20.120000000
gtzan_metal_00026,CASM,downbeat,21.080000000
gtzan_metal_00026,CASM,downbeat,22.140000000
gtzan_metal_00026,CASM,downbeat,23.240000000
gtzan_metal_00026,CASM,downbeat,24.360000000
gtzan_metal_00026,CASM,downbeat,25.460000000
gtzan_metal_00026,CASM,downbeat,26.600000000
gtzan_metal_00026,CASM,downbeat,27.720000000
gtzan_metal_00026,CASM,downbeat,28.900000000
gtzan_metal_00026,CASM,downbeat,29.960000000
